CARS,HHSPTYPE,TENURE,PERSINHH,ECONPRIM,ETHGROUP,LTILL,MSTATUS,OCCPATN,SEX,SOCLASS,SEGROUP
3,2,1,4,6,1,2,1,325,1,5,18
0,3,7,4,6,1,2,1,325,1,5,18
1,1,1,1,4,1,2,1,325,1,5,18
1,3,7,5,6,1,2,2,325,1,5,18
1,3,7,3,1,1,2,2,325,1,5,18
1,1,5,3,1,1,2,2,325,1,5,18
2,2,5,3,1,1,2,3,325,1,5,18
1,1,1,4,2,1,2,2,325,2,5,18
2,2,5,4,1,1,2,1,325,1,5,18
0,3,1,2,6,1,2,2,325,1,5,18
1,1,4,2,6,1,2,2,325,1,5,18
1,2,7,6,6,1,2,2,325,1,5,18
1,3,2,3,1,1,2,1,325,1,5,18
2,2,4,2,9,1,2,1,325,1,5,18
1,2,7,3,6,1,2,2,325,1,5,18
0,2,7,2,10,1,2,1,325,2,5,18
2,3,6,5,1,1,2,1,325,1,5,18
1,2,2,3,1,1,2,1,325,1,5,18
1,3,2,5,1,1,2,2,325,1,4,18
0,1,4,1,1,1,2,5,325,1,5,18
1,2,1,1,2,1,2,5,325,1,5,18
2,2,5,3,1,1,2,1,325,2,5,18
1,1,2,4,1,1,2,1,325,1,5,18
2,2,5,5,1,1,2,2,325,1,5,18
1,2,5,3,1,1,2,3,325,1,5,18
0,1,3,1,9,1,1,1,325,1,5,18
1,1,5,2,9,1,2,2,325,2,5,18
1,1,5,3,1,1,2,2,325,1,5,18
3,1,5,6,1,1,2,1,325,1,5,18
2,2,5,4,2,1,2,2,325,2,5,18
3,1,4,5,7,1,2,1,325,1,5,18
1,1,1,2,1,1,1,2,325,2,5,18
1,2,1,2,10,1,2,2,325,2,5,18
3,1,4,6,4,1,2,1,325,1,5,18
1,1,2,1,1,1,2,1,325,1,5,18
2,1,1,5,1,1,2,2,325,2,5,18
1,1,5,2,1,1,2,2,325,1,5,18
2,2,5,5,1,1,2,1,325,1,5,18
1,2,5,3,1,1,2,1,325,1,5,18
2,1,5,4,2,1,2,2,325,2,5,18
2,1,4,3,1,1,2,4,325,1,5,18
1,2,1,1,9,1,2,1,325,1,5,18
3,1,4,5,1,1,1,1,325,1,5,18
2,1,2,5,1,1,2,2,325,2,5,18
1,6,5,4,7,1,2,1,325,2,5,18
3,2,1,4,1,1,2,1,325,1,5,18
3,1,4,5,4,1,2,2,326,1,5,18
1,3,6,2,5,1,2,1,327,2,5,18
1,1,2,3,10,1,2,2,327,2,5,18
2,1,4,2,1,1,2,1,327,2,5,18
1,3,7,5,10,1,2,2,327,2,5,18
1,3,2,4,1,1,2,1,327,2,5,18
1,2,2,3,1,1,2,2,327,1,5,18
0,4,7,2,1,1,2,1,327,1,4,18
1,3,2,5,9,1,1,2,327,1,5,18
0,3,7,4,10,1,2,1,327,2,5,18
1,1,4,2,1,1,2,1,327,1,5,18
1,2,5,3,1,1,2,1,327,2,5,18
0,3,2,3,6,1,2,1,327,1,5,18
0,2,7,4,2,1,2,1,327,2,5,18
1,3,2,2,5,1,2,2,327,2,5,18
2,1,2,2,1,1,2,2,327,1,5,18
2,4,2,2,1,1,2,1,327,2,5,18
1,1,2,1,4,1,2,1,327,2,5,18
2,1,2,2,4,1,2,2,327,1,5,18
2,1,5,3,1,1,2,2,327,1,5,18
0,3,7,4,6,1,2,1,327,1,5,18
0,3,7,4,6,1,2,2,327,1,5,18
0,4,7,2,10,1,2,1,327,2,5,18
1,2,2,3,1,1,2,1,327,2,4,18
2,3,1,4,3,1,2,2,328,1,5,3
0,3,7,3,4,1,2,1,328,1,5,15
0,2,2,4,4,1,2,2,328,1,5,15
1,1,1,5,10,1,2,1,328,2,5,13
1,2,6,3,1,1,2,2,328,1,5,13
0,2,7,1,9,1,2,1,328,1,5,15
2,3,1,3,5,1,2,1,329,1,5,18
1,3,5,1,1,1,2,1,329,1,5,18
0,3,4,6,6,1,2,2,329,1,5,18
2,1,4,4,4,1,2,1,329,1,5,18
2,1,4,4,4,1,2,2,329,1,5,18
2,1,1,4,4,1,2,1,329,1,5,18
2,2,2,6,5,1,2,1,329,1,5,18
2,3,2,4,3,1,2,1,329,1,5,18
2,2,1,3,1,1,2,1,329,1,4,18
1,3,7,2,9,1,1,2,329,1,4,18
0,3,2,1,4,1,1,4,329,1,5,18
2,2,2,4,1,1,2,2,329,1,4,18
0,3,1,2,9,1,2,2,330,1,5,13
0,2,7,2,9,1,2,2,330,1,5,13
1,3,1,3,8,1,1,2,330,1,5,13
1,3,2,3,1,1,1,2,330,1,5,13
0,2,2,2,9,1,2,2,330,1,5,13
1,2,2,5,1,1,2,2,330,1,5,13
0,3,7,1,9,1,2,1,330,1,5,13
0,3,1,3,9,1,1,2,330,1,5,13
0,6,2,2,1,1,2,1,330,1,5,13
2,4,2,2,6,1,2,4,330,1,5,13
0,3,2,2,9,1,1,2,330,1,4,11
2,2,2,2,1,1,2,4,330,1,5,13
1,3,2,3,1,1,2,2,330,1,5,13
1,3,1,2,9,1,2,3,330,1,5,13
1,2,1,2,9,1,1,1,330,1,5,13
1,2,2,6,1,1,2,2,330,1,5,13
0,3,1,1,8,1,1,1,330,1,5,13
1,3,1,4,9,1,2,2,330,1,5,13
1,3,2,2,9,1,2,2,330,1,5,13
0,2,1,2,8,1,1,1,330,1,5,13
1,2,1,3,8,1,1,2,330,1,5,13
2,3,2,3,1,1,2,2,330,1,5,13
0,4,7,1,9,1,1,5,330,1,5,13
2,2,2,2,8,1,1,2,330,1,5,13
1,2,7,1,6,1,2,1,330,1,5,13
0,2,7,3,1,1,2,4,330,1,5,13
0,2,7,2,6,1,2,1,330,1,5,13
0,2,7,1,1,1,2,1,330,1,5,13
0,3,5,1,1,1,2,1,330,1,5,13
1,2,2,2,8,1,1,2,330,1,5,13
2,3,1,2,9,1,1,2,330,1,5,13
1,6,7,2,8,1,1,2,330,1,5,13
1,3,2,2,1,1,2,2,330,1,5,13
1,2,2,4,1,1,2,2,330,1,5,13
0,2,2,4,9,1,2,2,330,1,5,13
1,2,2,2,1,1,2,2,330,1,5,13
0,3,2,4,1,1,2,2,330,1,5,13
0,3,7,3,8,1,1,2,330,1,5,13
0,3,1,3,9,1,1,2,330,1,5,13
0,3,2,4,1,1,2,2,330,1,5,13
1,2,1,2,8,1,1,3,330,1,5,13
1,2,2,5,6,1,2,2,330,1,5,13
1,2,2,2,1,1,2,2,330,1,5,13
1,3,1,2,9,1,2,2,330,1,5,13
1,2,1,4,8,1,1,2,330,1,5,13
2,3,7,4,1,1,2,1,330,1,5,13
1,3,2,2,8,1,1,2,330,1,5,13
0,2,7,2,9,1,2,2,330,1,5,13
0,2,7,5,8,1,1,2,330,1,5,13
1,3,2,3,9,1,2,2,330,1,5,13
1,3,2,4,1,1,2,2,330,1,5,13
0,2,1,1,8,1,1,5,330,1,5,13
0,4,7,1,6,1,2,1,330,1,5,13
1,2,2,3,1,1,2,2,330,1,5,13
1,3,1,4,8,1,1,2,330,1,5,13
0,3,2,3,1,1,2,2,330,1,5,13
1,2,7,4,1,1,2,1,330,1,5,13
1,3,2,1,1,1,2,4,330,1,5,13
1,3,7,4,9,1,2,2,330,1,5,13
0,3,2,2,1,1,2,4,330,1,5,13
1,3,2,5,1,1,2,2,330,1,5,13
2,2,2,3,9,1,2,2,330,1,5,13
1,2,1,4,1,1,2,1,330,2,5,13
1,2,2,3,1,1,2,2,331,1,6,14
3,3,1,3,1,1,2,1,331,1,6,14
1,3,2,4,1,1,2,2,331,1,6,14
1,3,1,2,1,1,2,1,331,1,6,14
0,2,7,2,1,1,2,1,332,1,6,14
0,4,7,2,9,1,2,2,332,1,6,14
1,2,7,4,2,1,2,3,332,2,6,14
1,4,6,1,8,1,1,4,332,1,6,14
1,4,2,1,1,1,2,4,332,1,6,14
2,2,7,4,1,1,1,1,332,1,6,14
1,2,2,4,1,1,2,1,332,1,6,14
2,3,2,4,1,1,2,4,332,2,6,14
0,3,2,2,1,1,2,1,332,2,6,14
2,3,2,3,1,1,2,1,332,1,6,14
0,3,1,3,6,1,2,2,332,1,6,14
0,2,7,4,1,1,2,2,332,1,6,14
1,3,7,7,8,1,1,2,332,1,6,14
1,2,2,4,1,1,2,1,332,1,6,14
0,3,7,1,6,1,2,2,332,1,6,14
0,3,2,4,6,1,2,3,332,1,6,14
2,3,2,2,1,1,2,2,332,1,6,14
1,3,1,2,1,1,2,1,332,1,6,14
0,3,7,3,6,1,2,2,332,1,6,14
1,2,2,4,1,1,2,2,332,1,4,11
0,2,6,4,6,1,2,1,332,1,6,14
0,3,2,5,1,1,2,2,332,1,6,14
0,4,7,1,6,1,2,1,332,1,6,14
1,3,7,3,8,1,1,5,332,1,6,14
1,3,1,2,9,1,1,2,332,1,6,14
1,2,2,5,10,1,2,2,332,2,6,14
1,3,7,3,1,1,2,3,332,1,6,14
0,2,2,2,1,1,2,2,332,1,6,14
0,3,2,2,1,1,2,4,332,1,6,14
1,3,2,4,1,1,2,2,332,1,6,14
0,3,1,2,9,1,2,2,332,1,6,14
0,2,7,3,6,1,2,1,332,1,6,14
0,3,2,2,1,1,2,2,332,1,6,14
0,2,2,2,8,1,1,2,332,1,6,14
0,3,2,3,9,1,1,2,332,1,6,14
1,2,1,2,6,1,2,2,332,1,6,14
0,4,7,2,9,1,2,2,332,1,6,14
0,2,7,6,6,1,2,4,332,1,6,14
0,2,7,2,9,1,2,2,332,1,6,14
0,2,7,5,1,1,2,1,332,1,6,14
0,3,2,2,1,1,2,2,332,2,6,14
1,3,2,3,1,1,2,1,332,1,6,14
0,3,7,4,1,1,2,2,332,1,6,14
1,3,7,7,1,1,2,1,332,1,6,14
0,2,2,2,9,1,1,2,332,1,6,14
0,3,7,4,6,1,2,2,332,1,6,14
1,5,7,5,8,5,1,2,332,1,6,14
2,1,2,5,1,1,2,1,332,1,6,14
1,2,2,2,1,1,2,2,332,1,6,14
0,3,2,3,1,1,2,2,332,1,6,14
0,2,2,2,1,1,2,2,332,1,6,14
0,2,7,1,1,1,2,1,332,1,6,14
0,3,1,3,6,1,2,1,332,1,6,14
1,2,1,2,1,1,2,1,332,1,6,14
0,3,7,7,1,1,2,1,332,1,6,14
0,2,2,2,2,1,2,2,332,1,6,14
1,3,1,4,1,1,2,1,332,1,6,14
1,2,2,2,1,1,2,2,332,2,6,14
0,2,7,5,6,1,2,1,332,1,6,14
1,2,2,5,1,1,2,1,332,1,6,14
1,2,2,3,1,1,2,1,332,1,6,14
0,3,7,2,6,1,2,2,332,1,6,14
0,3,2,3,1,1,2,2,332,1,6,14
0,3,7,2,6,1,2,1,332,1,6,14
1,3,2,3,1,1,1,2,332,1,6,14
2,3,7,6,9,1,2,2,332,1,6,14
0,3,1,4,1,1,2,1,332,1,6,14
0,5,3,2,6,1,2,1,332,1,6,14
3,2,1,4,1,1,2,1,332,1,6,14
1,1,2,2,1,1,2,2,332,2,6,14
1,2,1,3,1,1,2,3,332,1,6,14
0,2,1,3,1,1,2,1,332,2,6,14
0,3,2,2,1,1,2,4,332,1,6,14
0,4,7,1,9,1,2,1,332,1,6,14
0,1,2,1,1,1,2,1,332,1,6,14
0,3,2,3,1,1,2,2,332,1,6,14
0,2,7,3,10,1,2,2,332,2,6,14
0,2,6,4,8,1,1,1,332,1,6,14
1,2,1,3,5,1,2,2,332,1,6,14
0,3,7,3,6,1,2,1,332,1,6,14
1,2,2,3,10,1,1,1,332,1,6,14
1,2,7,3,8,1,1,3,333,1,5,13
1,2,7,5,1,1,2,1,333,1,5,13
1,2,1,2,8,1,1,2,333,1,5,13
2,2,2,5,6,1,2,1,333,1,5,13
1,3,2,4,6,1,2,2,333,1,5,13
0,3,2,3,1,1,2,2,333,1,5,13
0,3,7,4,6,1,1,2,333,1,5,13
0,4,6,4,1,1,2,2,333,1,5,13
1,3,1,4,1,1,2,1,333,1,5,13
0,3,7,2,1,1,2,2,333,1,5,13
1,2,2,5,1,1,2,2,333,1,5,13
1,3,1,4,6,1,2,2,333,1,5,13
2,3,2,4,1,1,2,2,333,1,5,13
0,3,3,1,5,1,2,4,333,1,5,13
0,3,7,2,9,1,1,2,333,1,5,13
0,3,7,4,6,1,2,1,333,1,5,13
1,2,7,4,6,1,2,1,333,1,5,13
1,2,2,5,1,1,2,1,333,1,5,13
1,3,7,3,1,1,2,2,333,1,5,13
0,3,7,4,1,1,2,4,333,1,5,13
1,3,7,4,6,1,2,2,333,1,5,13
0,3,1,2,8,1,1,2,333,1,5,13
2,3,2,4,1,1,2,2,333,1,5,13
3,2,6,4,1,1,2,2,333,1,5,13
0,2,2,4,8,1,1,2,333,1,5,13
1,2,7,5,6,1,2,2,333,1,5,13
1,3,2,4,1,1,2,2,333,1,5,13
0,3,7,2,1,1,2,3,333,1,5,13
0,2,7,6,6,1,2,2,334,1,6,14
0,3,1,1,1,1,2,1,334,1,6,14
1,2,2,4,1,1,2,2,334,1,6,14
0,2,6,2,6,1,2,2,334,2,6,14
0,2,7,4,1,1,2,4,334,1,6,14
0,2,7,4,1,1,2,2,334,1,6,14
1,2,2,2,1,1,2,1,334,1,6,14
1,2,7,2,9,1,1,2,334,1,6,14
0,3,2,1,9,1,2,5,334,1,6,14
2,2,1,4,1,1,2,1,334,1,6,14
1,2,2,6,1,1,2,1,334,1,6,14
0,4,3,1,6,1,2,1,334,1,6,14
0,3,2,3,1,1,2,2,334,1,6,14
0,3,7,2,8,1,1,1,334,2,6,14
0,3,1,2,9,1,1,2,334,1,6,14
0,3,2,4,6,1,1,2,334,1,6,14
0,3,2,1,1,1,2,4,334,1,6,14
0,3,2,2,1,1,2,2,334,1,6,14
1,2,1,2,9,1,1,2,334,1,6,14
1,3,7,3,1,1,2,1,334,1,6,14
0,3,7,2,8,1,1,2,334,1,6,14
0,4,7,1,1,1,1,1,334,1,6,14
0,3,6,3,1,1,2,1,334,2,6,14
2,2,2,4,6,1,2,1,334,1,6,14
0,3,7,1,6,1,2,2,334,1,6,14
0,3,7,2,9,1,2,2,334,1,6,14
0,3,7,5,1,1,2,1,334,1,6,14
2,2,2,5,6,1,2,1,334,1,6,14
1,2,2,2,1,1,2,3,334,1,6,14
2,3,2,3,1,1,2,2,334,2,6,14
0,2,2,3,1,1,2,1,334,1,6,14
0,3,7,2,1,1,2,1,334,1,6,14
0,3,7,2,9,1,1,2,334,1,6,14
1,3,2,5,1,1,2,2,334,1,6,14
0,2,2,3,1,1,2,4,334,1,6,14
0,2,2,2,1,1,2,2,334,1,6,14
0,3,7,3,6,1,2,2,334,2,6,14
2,2,2,5,1,1,2,1,334,1,6,14
1,3,2,4,10,1,2,2,334,2,6,14
0,2,2,2,1,1,2,4,334,1,6,14
1,2,1,5,1,1,2,1,334,1,6,14
0,3,7,1,6,1,2,1,334,1,6,14
0,3,7,2,9,1,1,2,334,1,6,14
0,2,7,2,8,1,1,2,334,1,6,14
1,1,2,4,2,1,2,2,334,2,6,14
2,1,4,4,1,1,2,1,334,1,6,14
0,3,3,4,7,1,2,1,334,2,6,14
1,2,2,5,5,1,2,1,334,1,6,14
0,3,1,1,9,1,1,4,334,1,6,14
0,3,2,2,1,1,2,2,334,1,6,14
3,3,2,4,1,1,2,1,334,1,6,14
0,3,4,2,1,1,2,1,334,2,6,14
0,4,2,1,1,1,2,1,334,2,6,14
0,3,7,2,6,1,2,1,334,1,6,14
0,2,2,4,1,1,2,2,334,1,6,14
1,3,2,2,1,1,2,1,334,1,6,14
1,3,1,4,6,1,2,1,334,1,6,14
1,2,1,3,9,1,1,2,334,1,6,14
0,3,5,2,9,1,1,2,334,1,6,14
0,2,2,3,1,1,2,2,334,1,6,14
0,2,7,5,1,1,2,2,334,1,6,14
0,2,7,5,1,1,2,2,334,1,6,14
0,2,1,2,8,1,1,2,334,1,6,14
0,3,2,3,8,1,1,2,334,1,6,14
1,5,5,2,6,1,2,1,334,1,6,14
0,3,7,3,1,1,2,1,334,2,6,14
0,3,7,2,9,1,2,2,334,1,6,14
0,2,7,2,1,1,2,2,334,1,6,14
0,4,7,1,1,1,2,4,334,1,6,14
1,3,7,4,1,1,2,1,334,1,6,14
1,4,7,3,1,1,2,2,334,1,6,14
1,3,2,4,1,1,2,2,335,1,5,13
1,2,2,3,1,1,2,2,335,1,5,13
0,3,7,4,9,1,2,2,335,1,5,13
0,3,2,4,1,1,2,2,335,1,5,13
0,3,2,3,5,1,2,1,335,1,5,13
1,2,7,2,9,1,2,2,335,1,5,13
0,3,2,3,8,1,1,3,335,1,5,13
1,4,7,2,1,1,2,3,335,1,5,13
0,4,7,1,8,1,1,1,335,1,5,13
1,2,7,3,6,1,2,2,335,1,5,13
0,2,7,3,6,1,2,1,335,1,5,13
0,2,7,3,1,1,2,1,335,1,5,13
1,3,2,4,6,1,2,2,335,1,5,13
1,3,2,2,8,1,1,2,335,1,5,13
0,2,7,1,6,1,2,1,335,1,5,13
1,3,2,2,6,1,2,1,335,1,5,13
1,2,2,2,1,1,2,1,336,1,5,13
0,2,7,1,9,1,2,5,336,1,5,13
1,3,1,5,6,1,2,1,336,1,5,13
1,4,7,2,1,1,2,1,336,1,5,13
0,3,7,3,8,1,1,2,336,1,5,13
0,3,7,5,9,1,2,2,336,1,5,13
0,2,1,3,1,1,2,2,336,1,5,13
0,3,7,2,8,1,1,4,336,1,5,13
1,3,7,4,1,1,2,2,336,1,5,13
1,3,7,2,8,1,1,1,336,1,5,13
0,3,7,2,8,1,1,2,336,1,5,13
0,3,7,3,9,1,1,2,336,1,4,11
1,3,6,2,1,1,2,2,336,1,5,13
1,2,2,2,1,1,2,2,336,1,5,13
0,2,2,2,9,1,1,2,336,1,4,11
1,2,2,5,1,1,2,2,336,1,4,11
1,2,2,2,1,1,2,3,337,1,6,14
1,3,2,3,1,1,2,2,337,1,6,14
0,4,7,1,1,1,2,1,337,1,6,14
0,2,1,2,8,1,1,2,337,1,6,14
0,2,7,2,1,1,2,1,337,1,6,14
1,4,4,2,1,1,2,2,337,1,6,14
1,4,4,2,1,1,2,4,337,1,6,14
2,3,1,2,1,1,2,2,337,1,4,11
1,3,1,2,9,1,2,2,337,1,6,14
0,3,7,2,1,1,2,2,337,1,6,14
0,3,7,4,1,1,2,2,337,1,6,14
0,4,7,1,1,1,2,2,337,1,6,14
1,3,1,2,1,1,2,3,338,1,5,13
1,3,2,2,1,1,2,2,338,1,5,13
1,2,2,2,1,1,2,2,338,1,5,13
0,2,7,3,6,1,2,1,338,1,5,13
0,2,7,2,9,1,2,2,338,1,5,13
0,3,7,3,8,1,1,2,338,1,5,13
1,3,2,4,1,1,2,2,338,1,5,13
0,3,7,4,6,1,2,2,338,1,5,13
1,3,2,1,1,1,2,4,338,1,5,13
1,3,1,3,1,1,2,1,338,1,5,13
0,2,2,4,1,1,2,2,338,1,5,13
2,2,2,4,1,1,2,2,338,1,5,13
1,3,2,2,1,1,2,2,338,1,5,13
0,3,6,1,6,1,2,4,338,1,5,13
0,2,4,3,8,1,1,1,339,1,6,14
1,3,7,4,6,1,2,2,339,1,6,14
0,4,7,4,1,1,2,2,339,1,6,14
2,2,1,6,1,1,2,2,339,1,6,14
1,3,7,4,1,1,2,1,339,1,6,14
1,2,1,1,1,1,2,1,339,1,6,14
0,3,7,4,6,1,2,3,339,1,6,14
0,2,2,4,4,1,2,2,339,1,6,15
1,3,7,2,9,3,2,5,339,1,6,14
1,4,2,2,6,1,2,1,339,1,6,14
1,3,2,3,9,1,2,2,339,1,6,14
1,1,2,2,6,1,2,1,339,1,6,14
2,2,2,3,1,1,2,3,339,1,6,14
0,2,7,2,1,1,2,1,339,1,6,14
1,3,7,2,1,1,2,2,339,1,4,11
1,2,2,4,1,1,2,2,339,1,6,14
1,3,1,3,6,1,2,2,339,1,6,14
2,2,2,2,1,1,2,1,339,1,6,14
0,2,1,1,9,1,1,4,339,1,6,14
1,11,3,2,5,1,2,1,339,1,6,14
0,4,7,1,6,1,1,1,339,1,6,14
1,2,7,4,4,1,2,4,339,1,6,15
1,3,6,4,1,1,2,2,339,1,6,14
2,3,1,3,1,1,2,2,339,1,6,14
1,3,2,3,6,1,2,1,339,1,6,14
1,2,7,5,1,1,2,1,339,1,6,14
0,3,7,2,1,1,2,4,339,1,6,14
0,2,7,8,1,1,2,2,339,1,6,14
0,2,7,5,5,1,2,1,339,1,6,14
0,3,7,4,2,1,2,2,339,1,6,14
1,3,7,4,5,1,2,2,339,1,6,14
0,4,7,1,6,1,2,4,339,1,6,14
0,3,1,4,1,1,2,2,339,1,6,14
0,4,7,2,6,1,2,2,339,1,6,14
2,5,5,4,6,1,2,1,339,1,6,14
1,2,4,4,1,1,2,2,339,1,6,14
1,3,2,3,1,1,2,2,339,1,6,14
0,2,7,4,6,1,2,3,339,1,6,14
1,5,3,2,1,1,2,1,339,1,6,14
0,3,2,1,8,1,1,2,339,1,6,14
1,3,7,3,1,1,2,2,339,1,6,14
1,3,2,3,6,1,2,1,339,1,6,14
0,3,7,4,1,1,2,1,339,1,6,14
0,3,2,2,6,1,2,1,339,1,6,14
0,3,2,3,8,1,1,2,339,1,6,14
0,3,6,4,1,1,2,2,339,1,6,14
0,3,2,3,1,1,2,2,339,1,6,14
1,2,2,4,1,1,2,2,339,1,6,14
0,3,2,1,6,1,2,1,339,1,6,14
1,2,7,2,6,1,2,2,339,1,6,14
0,2,7,2,9,1,2,1,339,1,6,14
0,3,7,4,6,1,2,1,339,1,6,14
1,2,7,4,1,1,2,2,339,1,6,14
1,3,2,2,1,1,2,2,339,1,6,14
1,3,2,2,1,1,2,2,339,1,6,14
0,3,7,2,1,1,1,2,339,1,6,14
1,3,4,1,1,1,2,1,339,1,6,14
1,2,7,4,6,1,2,2,339,1,6,14
1,3,1,2,8,1,1,2,339,1,6,14
1,2,6,1,1,1,2,5,339,1,6,14
0,4,7,1,8,1,1,5,339,1,6,14
0,3,7,3,6,1,2,4,339,1,6,14
0,3,7,3,8,1,1,2,339,1,6,14
0,3,1,1,9,1,1,5,339,1,6,14
0,2,7,4,1,1,2,1,339,1,6,14
1,4,6,6,2,1,2,2,339,1,6,14
1,3,4,2,1,1,2,1,339,1,6,14
1,2,2,4,1,1,2,2,339,1,6,14
0,3,7,2,1,1,2,1,339,1,6,14
1,3,7,2,1,1,2,1,339,1,6,14
1,3,1,6,6,1,2,1,339,1,6,14
1,1,2,3,1,1,2,1,339,1,6,14
0,2,7,5,6,1,1,2,339,1,6,14
1,2,1,1,9,1,1,5,339,1,6,14
1,3,2,3,1,1,2,2,339,1,6,14
0,3,7,3,6,1,1,1,339,1,6,14
2,3,2,3,1,1,2,2,339,1,6,14
1,3,5,5,6,3,2,1,339,1,6,14
0,3,7,4,1,1,2,1,339,1,6,14
0,2,7,4,8,1,1,2,339,1,6,14
0,4,6,4,8,1,1,1,339,1,6,14
0,5,6,3,6,1,2,1,339,1,6,14
0,2,2,2,6,1,2,1,339,1,6,14
2,1,2,3,1,1,2,2,339,1,6,14
1,3,7,4,6,1,2,2,339,1,6,14
0,3,7,4,1,1,2,2,339,1,6,14
3,1,2,5,5,1,2,1,339,1,6,14
1,3,2,4,1,1,2,2,339,1,6,14
1,3,2,3,1,1,2,2,339,1,6,14
2,3,2,4,1,1,2,1,339,1,6,14
0,3,7,5,6,1,2,2,339,1,6,14
2,1,2,5,3,1,2,2,339,1,6,3
0,3,7,2,8,1,1,2,339,1,6,14
1,2,2,2,1,1,2,1,339,1,6,14
2,2,7,2,1,1,2,1,339,1,6,14
0,3,7,1,1,1,2,5,339,1,6,14
1,2,1,3,1,1,2,1,339,1,6,14
0,2,7,5,6,1,2,2,339,1,6,14
1,2,2,3,1,1,2,1,339,1,6,14
0,2,7,4,6,1,2,2,339,1,6,14
1,2,2,4,1,1,2,1,339,1,6,14
0,3,2,3,6,1,2,1,339,1,6,14
0,3,7,3,1,1,2,2,339,1,6,14
0,2,7,4,1,1,2,3,339,1,6,14
0,3,7,4,6,1,2,1,339,1,6,14
0,2,7,3,6,1,2,4,339,1,6,14
1,2,1,2,9,1,2,2,339,1,4,11
0,2,7,2,1,1,2,1,339,1,6,14
1,3,7,4,6,1,2,1,339,1,6,14
3,1,2,6,7,1,2,1,339,1,6,14
1,2,7,3,1,1,2,1,339,1,6,14
0,1,1,1,9,1,2,5,339,1,6,14
1,3,7,4,1,1,2,2,339,1,6,14
1,4,7,4,5,1,2,2,339,1,6,14
1,2,2,2,1,1,2,2,339,1,6,14
1,3,2,3,4,1,2,3,339,1,6,15
1,3,2,5,6,1,2,1,339,1,6,14
1,2,2,4,1,1,2,2,339,1,6,14
0,4,3,1,6,1,2,1,339,1,6,15
1,2,2,3,1,1,2,2,339,1,6,14
3,2,6,4,1,1,2,2,339,1,6,14
2,2,2,2,5,1,2,1,339,1,6,14
0,6,3,1,1,1,2,1,339,1,6,14
2,3,2,3,1,1,2,1,339,1,6,14
0,6,3,1,6,1,1,4,339,1,6,14
0,4,6,2,1,1,2,2,339,1,6,14
0,3,2,3,6,1,1,1,339,1,6,15
2,2,2,4,1,1,2,1,339,1,6,14
0,2,7,2,10,1,2,1,339,1,6,14
0,3,2,3,1,1,2,4,339,1,6,14
1,3,2,2,1,1,2,1,339,1,6,14
0,4,7,1,1,1,2,1,339,1,6,14
1,2,7,5,5,1,2,1,339,1,6,14
1,1,5,2,8,1,1,2,339,1,6,14
1,3,2,4,1,1,2,2,339,1,6,14
0,2,7,3,1,1,2,1,339,1,6,14
2,2,2,5,1,1,2,2,339,1,6,14
1,3,7,4,1,1,2,2,339,1,6,14
1,2,2,3,1,1,2,2,339,1,6,14
2,2,2,4,4,1,2,4,339,1,6,15
0,3,2,4,1,1,2,2,339,1,6,14
1,2,2,2,1,1,2,2,339,1,4,11
0,2,7,2,8,1,1,1,339,1,6,14
2,2,1,3,1,1,2,1,339,1,6,14
0,3,7,2,1,1,2,2,339,1,6,14
1,3,3,7,5,1,2,2,339,1,6,14
1,3,1,4,5,1,2,1,339,1,6,14
0,3,6,2,1,1,2,2,339,1,6,14
1,3,1,3,6,1,2,1,339,1,6,14
1,3,2,2,1,1,2,4,339,1,6,14
1,3,4,2,4,1,2,4,339,1,6,15
0,2,7,6,6,1,2,1,339,1,6,14
0,3,6,1,9,1,2,1,339,1,6,14
2,2,2,4,6,1,1,1,339,1,6,14
1,3,1,3,1,1,2,2,339,1,6,14
0,3,7,4,6,1,2,4,339,1,6,14
0,3,7,4,1,1,2,2,339,1,6,14
0,1,7,4,6,1,2,2,339,1,6,14
1,2,2,6,4,1,2,2,339,1,6,15
2,3,2,3,9,5,2,2,339,1,6,14
0,3,7,4,6,1,2,2,339,1,6,14
3,3,1,3,1,1,2,2,339,1,6,14
0,3,2,4,6,1,2,2,339,1,6,14
1,3,5,3,1,1,2,1,339,1,6,14
1,4,2,2,1,1,2,1,339,1,6,14
1,3,2,4,1,1,2,2,339,1,6,14
1,2,2,4,1,1,2,2,339,1,4,11
1,3,7,3,1,1,2,1,339,1,6,14
2,3,1,3,4,1,1,3,339,1,6,15
2,1,2,4,1,1,2,2,339,1,6,14
0,3,7,4,6,1,2,1,339,1,6,14
0,3,1,6,6,1,2,1,339,1,6,14
1,3,2,3,1,1,2,2,339,1,6,14
1,3,2,2,1,1,2,2,339,1,6,14
0,3,7,5,6,1,2,4,339,1,6,14
0,3,7,3,1,1,2,1,339,1,6,14
0,3,7,6,6,1,2,2,339,1,6,14
1,2,2,3,1,1,2,1,339,1,6,14
0,3,7,2,6,1,1,2,339,1,6,14
1,2,2,2,1,1,2,3,339,1,6,14
1,3,2,3,1,1,2,1,339,1,6,14
0,2,7,3,1,1,2,2,339,1,6,14
0,3,5,4,1,1,2,2,339,1,6,14
2,2,2,5,1,1,2,1,339,1,6,14
0,2,7,6,1,1,2,1,339,1,6,14
1,1,2,4,4,1,2,2,339,1,6,15
1,2,2,2,6,1,2,2,339,1,6,14
